Inter_Index,Inter_ID,Zone_Index,Depot_ID,Medoid_Customer_ID,Latitude,Longitude,Weight,Volume,Service
1691,Z1691_C005506,1691,D001_3,C005506,10.8531,106.616,15.43,0.197,15
1692,Z1692_C028601,1692,D001_3,C028601,10.853,106.62,34.82,0.603,27
1693,Z1693_C001984,1693,D001_3,C001984,10.8511,106.618,25.79,0.554,39
1694,Z1694_C014973,1694,D001_3,C014973,10.8607,106.625,18.98,0.348,26
1695,Z1695_C045902,1695,D001_3,C045902,10.8648,106.624,19.42,0.687,53
1696,Z1696_C030757,1696,D001_3,C030757,10.8701,106.621,5.33,0.34,18
1697,Z1697_C012252,1697,D001_3,C012252,10.8666,106.631,33.01,0.659,42
1698,Z1698_C011565,1698,D001_3,C011565,10.8636,106.629,11.37,0.279,25
1699,Z1699_C002523,1699,D001_3,C002523,10.863,106.63,6.88,0.123,5
1700,Z1700_C004517,1700,D001_3,C004517,10.88,106.621,2.85,0.474,24
1701,Z1701_C010654,1701,D001_3,C010654,10.8673,106.643,3.2,0.365,28
1702,Z1702_C017619,1702,D001_3,C017619,10.8751,106.635,1.35,0.184,11
1703,Z1703_C031546,1703,D001_3,C031546,10.8639,106.632,29.29,0.659,42
1704,Z1704_C016802,1704,D001_3,C016802,10.8656,106.635,16.02,0.359,25
1705,Z1705_C030085,1705,D001_3,C030085,10.8584,106.632,15.17,0.298,11
1706,Z1706_C029402,1706,D001_3,C029402,10.8583,106.642,20.9,0.575,32
1707,Z1707_C020240,1707,D001_3,C020240,10.854,106.632,17.22,0.617,28
1708,Z1708_C020110,1708,D001_3,C020110,10.8556,106.639,10.01,0.494,41
1709,Z1709_C027417,1709,D001_3,C027417,10.8513,106.627,19.33,0.244,21
1710,Z1710_C018483,1710,D001_3,C018483,10.8509,106.63,28.54,0.553,31
1711,Z1711_C046277,1711,D001_3,C046277,10.849,106.632,1.83,0.17,9
1712,Z1712_C021409,1712,D001_3,C021409,10.8478,106.622,6.36,0.291,27
1713,Z1713_C012054,1713,D001_3,C012054,10.8476,106.619,21.75,0.473,30
1714,Z1714_C022375,1714,D001_3,C022375,10.8428,106.616,21.06,0.627,21
1715,Z1715_C044981,1715,D001_3,C044981,10.8515,106.62,4.94,0.214,10
1716,Z1716_C001025,1716,D001_3,C001025,10.8444,106.626,27.88,0.522,31
1717,Z1717_C019751,1717,D001_3,C019751,10.8444,106.626,11.41,0.196,8
1718,Z1718_C005720,1718,D001_3,C005720,10.8506,106.639,24.01,0.542,22
1719,Z1719_C032493,1719,D001_3,C032493,10.8494,106.636,13.45,0.468,7
1720,Z1720_C026227,1720,D001_3,C026227,10.8448,106.637,12.81,0.436,17
1721,Z1721_C016628,1721,D001_3,C016628,10.8414,106.631,16.07,0.578,25
1722,Z1722_C010510,1722,D001_3,C010510,10.8458,106.636,20.97,0.427,23
1723,Z1723_C012425,1723,D001_1,C012425,10.7563,106.766,552.31,4.126,328
1724,Z1724_C030868,1724,D001_1,C030868,10.7495,106.779,430.17,3.737,191
1725,Z1725_C009029,1725,D001_1,C009029,10.759,106.78,326.51,2.501,175
1726,Z1726_C019068,1726,D001_1,C019068,10.7383,106.768,428.16,3.438,285
1727,Z1727_C029389,1727,D001_1,C029389,10.6871,106.63,319.29,2.534,216
1728,Z1728_C016488,1728,D001_1,C016488,10.6901,106.602,359.44,2.996,207
1729,Z1729_C042962,1729,D001_1,C042962,10.7323,106.587,174.03,1.847,129
1730,Z1730_C013706,1730,D001_1,C013706,10.7836,106.793,324.45,7.689,362
1731,Z1731_C013862,1731,D001_1,C013862,10.7931,106.778,358.68,8.72,352
1732,Z1732_C038313,1732,D001_1,C038313,10.787,106.788,213.84,1.163,77
1733,Z1733_C018557,1733,D001_1,C018557,10.7984,106.79,549.72,3.048,272
1734,Z1734_C041067,1734,D001_1,C041067,10.789,106.804,178.56,0.915,74
1735,Z1735_C031980,1735,D001_1,C031980,10.8021,106.803,581.64,3.662,229
1736,Z1736_C035003,1736,D001_1,C035003,10.7883,106.811,138.44,0.757,41
1737,Z1737_C002604,1737,D001_1,C002604,10.8141,106.787,542.67,3.033,237
1738,Z1738_C009028,1738,D001_1,C009028,10.887,106.632,653.5,7.478,466
1739,Z1739_C027527,1739,D001_1,C027527,10.877,106.644,580.73,5.199,386
1740,Z1740_C019496,1740,D001_1,C019496,10.8287,106.8,478.83,6.189,297
1741,Z1741_C034429,1741,D001_1,C034429,10.8218,106.792,200.59,2.288,116
1742,Z1742_C016656,1742,D001_1,C016656,10.8448,106.801,68.2,0.673,25
1743,Z1743_C035167,1743,D001_1,C035167,10.8395,106.814,646.67,7.854,365
1744,Z1744_C044601,1744,D001_1,C044601,10.8335,106.658,492.18,5.159,341
1745,Z1745_C016846,1745,D001_1,C016846,10.8628,106.774,305.36,0.868,175
1746,Z1746_C040357,1746,D001_1,C040357,10.8746,106.768,331.99,1.796,129
1747,Z1747_C006462,1747,D001_1,C006462,10.8863,106.776,450.52,2.314,201
1748,Z1748_C005606,1748,D001_1,C005606,10.8776,106.758,534.94,2.289,236
1749,Z1749_C000968,1749,D001_1,C000968,10.8944,106.765,206.75,1.095,108
1750,Z1750_C044575,1750,D001_1,C044575,10.8673,106.792,323.97,1.263,235
1751,Z1751_C017887,1751,D001_1,C017887,10.8876,106.798,571.5,3.029,431
1752,Z1752_C016009,1752,D001_1,C016009,10.813,106.724,627.93,7.817,857
1753,Z1753_C047450,1753,D001_1,C047450,10.8021,106.776,626.11,7.114,693
1754,Z1754_C006573,1754,D001_1,C006573,10.6722,106.685,398.83,3.66,225
1755,Z1755_C013884,1755,D001_1,C013884,10.6801,106.72,542.68,6.887,494
1756,Z1756_C028763,1756,D001_1,C028763,10.8563,106.736,508.88,2.421,376
1757,Z1757_C049649,1757,D001_1,C049649,10.8485,106.747,604.35,3.989,484
1758,Z1758_C029422,1758,D001_1,C029422,10.8356,106.741,458.08,2.572,365
1759,Z1759_C023553,1759,D001_1,C023553,10.7267,106.793,613.34,7.585,523
1760,Z1760_C039315,1760,D001_1,C039315,10.7312,106.811,443,5.871,322
1761,Z1761_C015174,1761,D001_1,C015174,10.8038,106.768,229.56,3.332,120
1762,Z1762_C035201,1762,D001_1,C035201,10.8074,106.762,548.03,8.336,389
1763,Z1763_C031848,1763,D001_1,C031848,10.8271,106.762,248.19,3.149,121
1764,Z1764_C024150,1764,D001_1,C024150,10.8179,106.754,646.55,9.003,423
1765,Z1765_C015822,1765,D001_1,C015822,10.8127,106.814,137.26,2.994,169
1766,Z1766_C035001,1766,D001_1,C035001,10.8028,106.811,446.21,6.909,460
1767,Z1767_C010103,1767,D001_1,C010103,10.7881,106.816,342.05,4.037,254
1768,Z1768_C021948,1768,D001_1,C021948,10.8271,106.778,191.84,5.465,286
1769,Z1769_C032585,1769,D001_1,C032585,10.8396,106.769,253.17,6.389,393
1770,Z1770_C024723,1770,D001_1,C024723,10.8426,106.789,143.28,4.464,236
1771,Z1771_C044049,1771,D001_1,C044049,10.8881,106.812,399.69,7.551,394
1772,Z1772_C036199,1772,D001_1,C036199,10.8757,106.808,162.73,4.165,206
1773,Z1773_C023743,1773,D001_1,C023743,10.8053,106.753,651.8,6.846,871
1774,Z1774_C012320,1774,D001_1,C012320,10.8836,106.599,426.86,5.203,303
1775,Z1775_C045613,1775,D001_1,C045613,10.8852,106.584,240.55,2.69,208
1776,Z1776_C013383,1776,D001_1,C013383,10.8667,106.592,220.42,2.986,195
1777,Z1777_C011685,1777,D001_1,C011685,10.8552,106.608,569.42,5.188,382
1778,Z1778_C005870,1778,D001_1,C005870,10.8525,106.802,581.51,8.835,842
1779,Z1779_C017113,1779,D001_1,C017113,10.8029,106.595,568.66,6.076,406
1780,Z1780_C012108,1780,D001_1,C012108,10.7223,106.748,561.99,4.533,329
1781,Z1781_C004542,1781,D001_1,C004542,10.7155,106.735,176.7,1.376,127
1782,Z1782_C012247,1782,D001_1,C012247,10.7359,106.735,458.5,5.485,397
1783,Z1783_C003768,1783,D001_1,C003768,10.7164,106.715,194.15,1.639,142
1784,Z1784_C009797,1784,D001_1,C009797,10.6974,106.76,613.91,6.946,447
1785,Z1785_C046412,1785,D001_1,C046412,10.6867,106.775,306.6,4.856,299
1786,Z1786_C039276,1786,D001_1,C039276,10.669,106.749,418.41,5.06,369
1787,Z1787_C036062,1787,D001_1,C036062,10.8167,106.731,165.25,6.43,245
1788,Z1788_C041126,1788,D001_1,C041126,10.7996,106.744,44.65,2.468,113
1789,Z1789_C023125,1789,D001_1,C023125,10.7939,106.721,29.63,1.834,66
1790,Z1790_C005101,1790,D001_1,C005101,10.8029,106.732,302.17,8.39,381
1791,Z1791_C014408,1791,D001_1,C014408,10.7759,106.743,659,6.965,426
1792,Z1792_C041940,1792,D001_1,C041940,10.7659,106.755,501.52,4.526,297
1793,Z1793_C020579,1793,D001_1,C020579,10.7815,106.763,207.6,2,113
1794,Z1794_C004787,1794,D001_1,C004787,10.7918,106.751,378.93,2.481,199
1795,Z1795_C016229,1795,D001_1,C016229,10.8595,106.795,534.66,3.215,242
1796,Z1796_C022758,1796,D001_1,C022758,10.8558,106.814,307.87,2.016,157
1797,Z1797_C009383,1797,D001_1,C009383,10.8798,106.81,426.64,2.906,194
1798,Z1798_C035772,1798,D001_1,C035772,10.8664,106.806,577.98,3.873,253
1799,Z1799_C025536,1799,D001_1,C025536,10.8925,106.81,67.8,0.318,27
1800,Z1800_C042066,1800,D001_1,C042066,10.8688,106.761,66.78,2.326,95
1801,Z1801_C018490,1801,D001_1,C018490,10.8792,106.783,204.59,5.595,298
1802,Z1802_C008551,1802,D001_1,C008551,10.8807,106.773,185.49,5.499,290
1803,Z1803_C048137,1803,D001_1,C048137,10.8033,106.719,382.13,1.306,180
1804,Z1804_C022799,1804,D001_1,C022799,10.7928,106.734,395.44,1.148,195
1805,Z1805_C011252,1805,D001_1,C011252,10.8124,106.732,566.13,2.01,321
1806,Z1806_C021292,1806,D001_1,C021292,10.8246,106.723,603.6,2.089,277
1807,Z1807_C016961,1807,D001_1,C016961,10.8882,106.674,477.29,7.532,444
1808,Z1808_C003518,1808,D001_1,C003518,10.8739,106.662,118.28,2.537,163
1809,Z1809_C042805,1809,D001_1,C042805,10.8627,106.673,93.87,2.317,142
1810,Z1810_C017777,1810,D001_1,C017777,10.6644,106.795,335.49,3.641,261
1811,Z1811_C045388,1811,D001_1,C045388,10.6835,106.793,383.21,4.07,329
1812,Z1812_C041345,1812,D001_1,C041345,10.6917,106.811,296.47,3.17,287
1813,Z1813_C030248,1813,D001_1,C030248,10.871,106.68,469.65,1.925,188
1814,Z1814_C032122,1814,D001_1,C032122,10.888,106.701,510.59,2.531,217
1815,Z1815_C025017,1815,D001_1,C025017,10.8767,106.693,631.91,2.827,384
1816,Z1816_C034637,1816,D001_1,C034637,10.7657,106.794,538.19,3.106,411
1817,Z1817_C003558,1817,D001_1,C003558,10.7539,106.803,416.46,3.108,270
1818,Z1818_C047591,1818,D001_1,C047591,10.7666,106.812,545.38,4.401,352
1819,Z1819_C042773,1819,D001_1,C042773,10.8248,106.815,459.74,1.997,327
1820,Z1820_C034514,1820,D001_1,C034514,10.8233,106.799,273.58,1.35,219
1821,Z1821_C022125,1821,D001_1,C022125,10.8844,106.757,285.65,3.872,294
1822,Z1822_C023179,1822,D001_1,C023179,10.8727,106.743,377.92,5.171,342
1823,Z1823_C032989,1823,D001_1,C032989,10.8892,106.746,336.31,4.058,256
1824,Z1824_C036065,1824,D001_1,C036065,10.886,106.732,511.08,5.289,371
1825,Z1825_C015490,1825,D001_1,C015490,10.8448,106.763,606.68,5.905,302
1826,Z1826_C017371,1826,D001_1,C017371,10.8551,106.779,352.86,3.827,181
1827,Z1827_C037490,1827,D001_1,C037490,10.8455,106.778,409.07,3.942,181
1828,Z1828_C009813,1828,D001_1,C009813,10.8632,106.762,444.79,4.234,245
1829,Z1829_C001487,1829,D001_1,C001487,10.852,106.755,350.16,3.464,188
1830,Z1830_C046301,1830,D001_1,C046301,10.8164,106.771,458.81,1.654,226
1831,Z1831_C020300,1831,D001_1,C020300,10.8224,106.761,324.85,1.067,111
1832,Z1832_C036830,1832,D001_1,C036830,10.8289,106.775,203.65,0.614,128
1833,Z1833_C049571,1833,D001_1,C049571,10.8355,106.772,460.39,1.706,240
1834,Z1834_C031273,1834,D001_1,C031273,10.8377,106.76,412.9,1.075,205
1835,Z1835_C017697,1835,D001_1,C017697,10.8588,106.711,445.51,6.759,464
1836,Z1836_C042791,1836,D001_1,C042791,10.8677,106.704,456.37,8.759,521
1837,Z1837_C010766,1837,D001_1,C010766,10.8199,106.72,227.87,2.467,93
1838,Z1838_C029051,1838,D001_1,C029051,10.8049,106.736,534.27,5.713,237
1839,Z1839_C046778,1839,D001_1,C046778,10.8035,106.724,349.47,3.522,167
1840,Z1840_C032659,1840,D001_1,C032659,10.7969,106.722,660.29,6.858,373
1841,Z1841_C040433,1841,D001_1,C040433,10.8458,106.735,478.79,7.221,342
1842,Z1842_C028911,1842,D001_1,C028911,10.8533,106.724,507.17,5.826,293
1843,Z1843_C028270,1843,D001_1,C028270,10.8373,106.716,235.31,2.988,125
1844,Z1844_C039598,1844,D001_1,C039598,10.8439,106.746,133.67,2.329,92
1845,Z1845_C013163,1845,D001_1,C013163,10.8318,106.733,582.29,7.796,448
1846,Z1846_C032990,1846,D001_5,C032990,10.7424,106.76,837.83,6.991,854
1847,Z1847_C004253,1847,D001_5,C004253,10.6656,106.647,832.15,5.213,443
1848,Z1848_C033849,1848,D001_5,C033849,10.8808,106.785,587.91,4.611,490
1849,Z1849_C025070,1849,D001_5,C025070,10.8635,106.736,826.29,7.937,590
1850,Z1850_C046832,1850,D001_5,C046832,10.8796,106.756,551.78,6.327,376
1851,Z1851_C044739,1851,D001_5,C044739,10.727,106.801,842.14,7.887,699
1852,Z1852_C027651,1852,D001_5,C027651,10.6834,106.714,1089.36,3.601,489
1853,Z1853_C046094,1853,D001_5,C046094,10.7607,106.8,1165.59,7.397,592
1854,Z1854_C013914,1854,D001_5,C013914,10.6738,106.786,363.96,10.931,586
1855,Z1855_C002642,1855,D001_5,C002642,10.6723,106.732,253.64,5.438,275
1856,Z1856_C036471,1856,D001_5,C036471,10.6729,106.71,340.4,7.607,387
1857,Z1857_C043555,1857,D001_5,C043555,10.7395,106.729,126.64,5.6,280
1858,Z1858_C033233,1858,D001_5,C033233,10.7217,106.733,414.71,10.904,502
1859,Z1859_C023318,1859,D001_5,C023318,10.6693,106.752,491.38,4.522,585
1860,Z1860_C029936,1860,D001_5,C029936,10.7845,106.766,906.88,6.865,492
1861,Z1861_C021855,1861,D001_5,C021855,10.8218,106.8,1335.15,10.431,724
1862,Z1862_C023112,1862,D001_5,C023112,10.8446,106.787,167.3,1.052,88
1863,Z1863_C004362,1863,D001_5,C004362,10.7628,106.714,523.15,5.813,813
1864,Z1864_C020028,1864,D001_5,C020028,10.664,106.599,714.21,7.652,509
1865,Z1865_C036029,1865,D001_5,C036029,10.6828,106.595,541.36,5.847,469
1866,Z1866_C026489,1866,D001_5,C026489,10.8505,106.604,712.83,7.235,516
1867,Z1867_C003693,1867,D001_5,C003693,10.8802,106.604,957.71,9.944,657
1868,Z1868_C024368,1868,D001_5,C024368,10.8406,106.776,409.56,7.888,498
1869,Z1869_C006339,1869,D001_5,C006339,10.7944,106.799,297.05,6.084,518
1870,Z1870_C026377,1870,D001_5,C026377,10.7687,106.724,97.48,4.194,190
1871,Z1871_C044221,1871,D001_5,C044221,10.7807,106.704,321.39,9.829,501
1872,Z1872_C049567,1872,D001_5,C049567,10.7583,106.708,127.23,3.625,144
1873,Z1873_C007299,1873,D001_5,C007299,10.7248,106.789,649.69,9.038,343
1874,Z1874_C005621,1874,D001_5,C005621,10.7066,106.78,417.84,6.874,292
1875,Z1875_C033755,1875,D001_5,C033755,10.724,106.73,475.25,1.521,273
1876,Z1876_C022902,1876,D001_5,C022902,10.7426,106.732,952.13,3.43,529
1877,Z1877_C019245,1877,D001_5,C019245,10.8831,106.708,849.5,8.273,533
1878,Z1878_C006909,1878,D001_5,C006909,10.7487,106.748,1069.52,11.236,508
1879,Z1879_C045952,1879,D001_5,C045952,10.8121,106.615,613.25,7.226,502
1880,Z1880_C030380,1880,D001_5,C030380,10.8264,106.593,686.44,7.281,474
1881,Z1881_C049799,1881,D001_5,C049799,10.708,106.745,260.85,5.784,392
1882,Z1882_C014327,1882,D001_5,C014327,10.6941,106.759,319.45,7.22,440
1883,Z1883_C024144,1883,D001_5,C024144,10.6697,106.767,1304.54,11.454,694
1884,Z1884_C025577,1884,D001_5,C025577,10.7385,106.607,781.67,8.478,600
1885,Z1885_C035354,1885,D001_5,C035354,10.7556,106.715,898.94,9.715,408
1886,Z1886_C031176,1886,D001_5,C031176,10.7419,106.722,503.65,5.385,230
1887,Z1887_C022249,1887,D001_5,C022249,10.718,106.719,445.87,3.571,616
1888,Z1888_C035491,1888,D001_5,C035491,10.8499,106.802,476.14,6.175,319
1889,Z1889_C010990,1889,D001_5,C010990,10.8739,106.808,706.53,7.396,409
1890,Z1890_C012206,1890,D001_5,C012206,10.7158,106.712,391.38,2.783,183
1891,Z1891_C049109,1891,D001_5,C049109,10.6954,106.719,1192.34,11.888,560
1892,Z1892_C012674,1892,D001_5,C012674,10.8645,106.651,1315.04,11.931,931
1893,Z1893_C009074,1893,D001_5,C009074,10.6647,106.811,712.22,5.754,510
1894,Z1894_C018722,1894,D001_5,C018722,10.7683,106.708,679.53,6.892,313
1895,Z1895_C016377,1895,D001_5,C016377,10.7836,106.709,848.48,9.102,435
1896,Z1896_C041333,1896,D001_5,C041333,10.6937,106.801,1268.95,7.564,596
1897,Z1897_C016091,1897,D001_5,C016091,10.6877,106.637,356.66,8.768,484
1898,Z1898_C044955,1898,D001_5,C044955,10.7075,106.699,380.3,8.504,424
1899,Z1899_C040822,1899,D001_5,C040822,10.7809,106.708,1267.23,5.211,641
1900,Z1900_C018144,1900,D001_5,C018144,10.7112,106.764,523.97,2.726,199
1901,Z1901_C002425,1901,D001_5,C002425,10.6906,106.747,963.09,4.591,448
1902,Z1902_C038444,1902,D001_5,C038444,10.6712,106.679,1106.01,12.133,907
1903,Z1903_C038604,1903,D001_2,C038604,10.736,106.625,477.1,3.128,218
1904,Z1904_C032091,1904,D001_2,C032091,10.7392,106.62,443.86,3.229,244
1905,Z1905_C016139,1905,D001_2,C016139,10.7513,106.631,138.1,0.799,68
1906,Z1906_C008413,1906,D001_2,C008413,10.7279,106.616,564.23,4.337,261
1907,Z1907_C039360,1907,D001_2,C039360,10.7579,106.614,388.75,3.113,207
1908,Z1908_C024411,1908,D001_2,C024411,10.7504,106.621,382.35,2.487,190
1909,Z1909_C010926,1909,D001_2,C010926,10.7393,106.609,402.5,3.386,197
1910,Z1910_C037532,1910,D001_2,C037532,10.7442,106.612,490.78,3.937,273
1911,Z1911_C005280,1911,D001_2,C005280,10.7333,106.609,244.91,1.939,119
1912,Z1912_C008210,1912,D001_2,C008210,10.7554,106.624,126.05,0.742,47
1913,Z1913_C023646,1913,D001_2,C023646,10.6871,106.605,149.64,1.34,208
1914,Z1914_C003538,1914,D001_2,C003538,10.6848,106.599,186.07,1.673,183
1915,Z1915_C043409,1915,D001_2,C043409,10.6878,106.586,645.83,4.625,602
1916,Z1916_C033778,1916,D001_2,C033778,10.7023,106.594,261.99,2.472,279
1917,Z1917_C006200,1917,D001_2,C006200,10.7898,106.65,274.77,7.317,450
1918,Z1918_C007560,1918,D001_2,C007560,10.78,106.647,187.76,7.407,374
1919,Z1919_C016003,1919,D001_2,C016003,10.7935,106.658,343.54,9.045,477
1920,Z1920_C049573,1920,D001_2,C049573,10.718,106.619,634.63,5.574,302
1921,Z1921_C023978,1921,D001_2,C023978,10.7034,106.639,697.07,6.99,285
1922,Z1922_C009084,1922,D001_2,C009084,10.7157,106.642,280.65,2.539,144
1923,Z1923_C004795,1923,D001_2,C004795,10.7175,106.633,715.3,6.195,313
1924,Z1924_C006676,1924,D001_2,C006676,10.7066,106.624,666.52,5.417,307
1925,Z1925_C026404,1925,D001_2,C026404,10.7624,106.62,432.58,9.897,646
1926,Z1926_C034205,1926,D001_2,C034205,10.7535,106.626,347.36,8.789,593
1927,Z1927_C025726,1927,D001_2,C025726,10.7789,106.616,93.73,4.183,256
1928,Z1928_C031904,1928,D001_2,C031904,10.7977,106.606,568.41,7.551,435
1929,Z1929_C013616,1929,D001_2,C013616,10.7996,106.588,748.57,8.02,515
1930,Z1930_C014037,1930,D001_2,C014037,10.792,106.596,441.55,5.129,278
1931,Z1931_C011338,1931,D001_2,C011338,10.8134,106.602,343.38,3.872,248
1932,Z1932_C009631,1932,D001_2,C009631,10.8066,106.597,487.62,4.543,339
1933,Z1933_C044018,1933,D001_2,C044018,10.8147,106.586,245.18,3.294,235
1934,Z1934_C012248,1934,D001_2,C012248,10.7151,106.668,408.28,1.783,269
1935,Z1935_C029943,1935,D001_2,C029943,10.7072,106.671,548.72,1.898,283
1936,Z1936_C047374,1936,D001_2,C047374,10.7179,106.661,112.3,0.171,82
1937,Z1937_C023522,1937,D001_2,C023522,10.7274,106.673,314.37,1.228,178
1938,Z1938_C027520,1938,D001_2,C027520,10.7283,106.665,519.48,2.132,337
1939,Z1939_C014215,1939,D001_2,C014215,10.7072,106.682,415.37,1.932,291
1940,Z1940_C023926,1940,D001_2,C023926,10.7132,106.69,237.44,1.135,129
1941,Z1941_C025892,1941,D001_2,C025892,10.7252,106.684,684.76,3.429,418
1942,Z1942_C036853,1942,D001_2,C036853,10.6692,106.675,306.29,5.381,231
1943,Z1943_C042126,1943,D001_2,C042126,10.687,106.667,591.34,8.597,474
1944,Z1944_C047734,1944,D001_2,C047734,10.6779,106.67,317.71,4.692,248
1945,Z1945_C024565,1945,D001_2,C024565,10.6867,106.679,415.79,4.884,340
1946,Z1946_C020791,1946,D001_2,C020791,10.6929,106.674,341.11,3.073,259
1947,Z1947_C038727,1947,D001_2,C038727,10.6932,106.685,374.99,5.439,285
1948,Z1948_C025605,1948,D001_2,C025605,10.7367,106.583,686.58,4.384,337
1949,Z1949_C013826,1949,D001_2,C013826,10.7433,106.592,682.46,4.837,407
1950,Z1950_C009830,1950,D001_2,C009830,10.7597,106.597,424.2,2.629,192
1951,Z1951_C036855,1951,D001_2,C036855,10.7462,106.6,229.55,1.172,104
1952,Z1952_C033343,1952,D001_2,C033343,10.7574,106.587,534.69,4.259,257
1953,Z1953_C036773,1953,D001_2,C036773,10.8681,106.599,308.25,3.5,235
1954,Z1954_C004724,1954,D001_2,C004724,10.8737,106.586,528.45,5.017,385
1955,Z1955_C004890,1955,D001_2,C004890,10.8851,106.613,509.01,4.484,306
1956,Z1956_C010552,1956,D001_2,C010552,10.8659,106.614,511.83,4.292,326
1957,Z1957_C032023,1957,D001_2,C032023,10.7336,106.593,169.7,3.978,274
1958,Z1958_C012668,1958,D001_2,C012668,10.7484,106.589,260.79,5.166,419
1959,Z1959_C011455,1959,D001_2,C011455,10.7567,106.596,266.03,6.13,446
1960,Z1960_C007309,1960,D001_2,C007309,10.7419,106.609,110.16,3.535,255
1961,Z1961_C005278,1961,D001_2,C005278,10.6587,106.685,418.78,2.578,241
1962,Z1962_C021803,1962,D001_2,C021803,10.6628,106.707,671.49,6.848,409
1963,Z1963_C004690,1963,D001_2,C004690,10.6607,106.694,509.58,3.644,326
1964,Z1964_C045324,1964,D001_2,C045324,10.6847,106.704,385.7,2.846,236
1965,Z1965_C005486,1965,D001_2,C005486,10.6789,106.692,743.38,4.403,444
1966,Z1966_C012575,1966,D001_2,C012575,10.6741,106.702,457.98,4.114,325
1967,Z1967_C021400,1967,D001_2,C021400,10.7512,106.65,570.62,7.615,399
1968,Z1968_C040742,1968,D001_2,C040742,10.7546,106.64,547.7,8.131,416
1969,Z1969_C046153,1969,D001_2,C046153,10.7463,106.658,72.63,1.601,64
1970,Z1970_C023999,1970,D001_2,C023999,10.7449,106.648,290.37,3.695,194
1971,Z1971_C019360,1971,D001_2,C019360,10.7357,106.656,570.53,7.495,415
1972,Z1972_C045207,1972,D001_2,C045207,10.7374,106.644,421.25,5.999,248
1973,Z1973_C045327,1973,D001_2,C045327,10.735,106.638,232.65,3.448,150
1974,Z1974_C030554,1974,D001_2,C030554,10.6944,106.659,470.19,2.25,312
1975,Z1975_C031289,1975,D001_2,C031289,10.686,106.651,445.56,2.674,373
1976,Z1976_C033587,1976,D001_2,C033587,10.6985,106.638,446.74,2.898,395
1977,Z1977_C049143,1977,D001_2,C049143,10.7061,106.646,664.35,3.498,465
1978,Z1978_C019728,1978,D001_2,C019728,10.6881,106.637,293.75,1.483,270
1979,Z1979_C015953,1979,D001_2,C015953,10.7625,106.634,306.56,3.502,180
1980,Z1980_C000474,1980,D001_2,C000474,10.7726,106.632,620.01,6.664,336
1981,Z1981_C030491,1981,D001_2,C030491,10.779,106.618,550.87,5.93,293
1982,Z1982_C046496,1982,D001_2,C046496,10.7853,106.628,480.45,6.334,310
1983,Z1983_C044717,1983,D001_2,C044717,10.7666,106.649,75.8,0.873,38
1984,Z1984_C027127,1984,D001_2,C027127,10.7805,106.643,682.24,7.704,357
1985,Z1985_C044362,1985,D001_2,C044362,10.75,106.703,647.26,6.102,424
1986,Z1986_C043787,1986,D001_2,C043787,10.7443,106.692,402.52,4.383,368
1987,Z1987_C045404,1987,D001_2,C045404,10.7399,106.689,119.83,0.873,90
1988,Z1988_C044638,1988,D001_2,C044638,10.7304,106.696,731.91,8.388,553
1989,Z1989_C028230,1989,D001_2,C028230,10.7436,106.713,482.51,6.096,379
1990,Z1990_C034972,1990,D001_2,C034972,10.7324,106.711,319.81,3.371,262
1991,Z1991_C025057,1991,D001_2,C025057,10.7253,106.71,357.5,2.926,207
1992,Z1992_C026350,1992,D001_2,C026350,10.7064,106.636,97.14,3.144,135
1993,Z1993_C022792,1993,D001_2,C022792,10.7052,106.621,305.71,9.962,605
1994,Z1994_C037793,1994,D001_2,C037793,10.7225,106.628,292.5,8.486,466
1995,Z1995_C034755,1995,D001_2,C034755,10.7313,106.621,44.64,2.258,113
1996,Z1996_C003228,1996,D001_2,C003228,10.7307,106.676,305.33,3.876,156
1997,Z1997_C010455,1997,D001_2,C010455,10.7375,106.67,579.91,7.215,351
1998,Z1998_C002229,1998,D001_2,C002229,10.7341,106.683,709.01,8.853,424
1999,Z1999_C013214,1999,D001_2,C013214,10.7549,106.67,656.28,6.7,317
2000,Z2000_C032309,2000,D001_2,C032309,10.7485,106.678,588.47,7.245,377
2001,Z2001_C036367,2001,D001_2,C036367,10.7495,106.688,311.66,3.784,174
2002,Z2002_C037717,2002,D001_2,C037717,10.685,106.723,427.42,4.304,334
2003,Z2003_C037542,2003,D001_2,C037542,10.6854,106.737,423.98,2.834,223
2004,Z2004_C029093,2004,D001_2,C029093,10.6649,106.759,232.17,2.251,132
2005,Z2005_C000507,2005,D001_2,C000507,10.6652,106.752,246.19,2.075,138
2006,Z2006_C026316,2006,D001_2,C026316,10.6652,106.74,518.08,5.013,360
2007,Z2007_C005928,2007,D001_2,C005928,10.6639,106.723,620.79,6.533,458
2008,Z2008_C017382,2008,D001_2,C017382,10.673,106.733,534,4.691,339
2009,Z2009_C044733,2009,D001_2,C044733,10.7012,106.693,506.51,4.726,379
2010,Z2010_C039027,2010,D001_2,C039027,10.6938,106.712,545.44,6.35,427
2011,Z2011_C030828,2011,D001_2,C030828,10.6883,106.703,221.1,3.875,208
2012,Z2012_C005737,2012,D001_2,C005737,10.709,106.696,625.4,8.347,489
2013,Z2013_C036944,2013,D001_2,C036944,10.7153,106.709,602.05,5.741,396
2014,Z2014_C010298,2014,D001_2,C010298,10.7063,106.719,582.58,7.343,429
