customer_id,cluster_id,medoid_id,medoid_index,distance_km
C049559,6,C016665,1320,2.024649
C049585,7,C008032,630,0.400081
C049598,2,C006463,501,2.032820
C049609,7,C008032,630,1.063395
C049610,0,C041816,3311,2.604788
C049618,4,C001362,118,1.495911
C049633,1,C045643,3630,1.177118
C049640,3,C038542,3084,1.398681
C049655,0,C041816,3311,2.406579
C049657,4,C001362,118,1.335050
C049703,6,C016665,1320,1.461240
C049708,1,C045643,3630,2.158101
C049714,0,C041816,3311,2.745632
C049739,5,C023800,1861,1.712850
C049748,3,C038542,3084,2.010794
C049769,5,C023800,1861,1.739382
C049815,6,C016665,1320,2.138058
C049816,4,C001362,118,2.832594
C049822,4,C001362,118,1.517231
C049825,5,C023800,1861,0.964995
C049841,0,C041816,3311,2.981069
C049842,5,C023800,1861,1.947213
C049874,1,C045643,3630,1.884618
C049879,7,C008032,630,1.716976
C049882,3,C038542,3084,1.450351
C049898,6,C016665,1320,1.416492
C049907,4,C001362,118,1.359675
C049909,2,C006463,501,2.133817
C049913,2,C006463,501,1.332369
C049916,3,C038542,3084,0.441062
C049926,6,C016665,1320,1.694936
C049928,7,C008032,630,2.567249
C049944,1,C045643,3630,1.067695
C049959,1,C045643,3630,0.774028
C049961,5,C023800,1861,1.524564
C049966,3,C038542,3084,0.570057
C049979,4,C001362,118,1.090960
C049987,2,C006463,501,2.841519
