Customer_ID,Cluster_ID,Assigned_Medoid_Index,Assigned_Medoid_ID,Distance_km
"C010974",5,21482,"C047883",12.336127
"C010976",2,868,"C001904",3.721873
"C010980",3,16827,"C037407",1.802182
"C010981",4,9961,"C022249",6.279909
"C010982",5,21482,"C047883",11.566157
"C010984",5,21482,"C047883",3.941564
"C010985",1,5732,"C012734",7.834915
"C010988",2,868,"C001904",12.116710
"C010989",2,868,"C001904",8.860956
"C010990",0,5705,"C012675",8.258442
"C010994",0,5705,"C012675",6.832185
"C010996",0,5705,"C012675",6.803460
"C010997",0,5705,"C012675",7.891108
"C010998",5,21482,"C047883",3.740376
"C011002",0,5705,"C012675",2.205305
"C011004",1,5732,"C012734",0.992799
"C011005",4,9961,"C022249",2.748095
"C011006",2,868,"C001904",2.453701
"C011007",0,5705,"C012675",5.130538
"C011010",5,21482,"C047883",15.486083
"C011011",2,868,"C001904",0.920101
"C011012",5,21482,"C047883",8.851442
"C011013",0,5705,"C012675",5.771486
"C011015",4,9961,"C022249",2.808705
"C011017",3,16827,"C037407",7.193106
"C011018",4,9961,"C022249",3.050705
"C011024",5,21482,"C047883",11.173116
"C011030",1,5732,"C012734",8.438027
"C011031",5,21482,"C047883",9.310717
"C011033",3,16827,"C037407",2.156131
"C011037",2,868,"C001904",6.191698
"C011042",3,16827,"C037407",7.943684
"C011043",0,5705,"C012675",5.852513
"C011044",0,5705,"C012675",3.669875
"C011045",1,5732,"C012734",13.458007
"C011046",5,21482,"C047883",13.224888
"C011047",1,5732,"C012734",13.984115
"C011049",2,868,"C001904",1.064850
"C011053",2,868,"C001904",9.468745
"C011055",0,5705,"C012675",5.923909
"C011057",5,21482,"C047883",6.691472
"C011062",4,9961,"C022249",7.181005
"C011067",5,21482,"C047883",9.876990
"C011068",4,9961,"C022249",1.252115
"C011070",2,868,"C001904",4.978720
"C011071",0,5705,"C012675",7.582277
"C011072",0,5705,"C012675",4.044583
"C011073",5,21482,"C047883",14.260840
"C011078",5,21482,"C047883",8.759921
"C011082",2,868,"C001904",9.566202
"C011084",0,5705,"C012675",8.047077
"C011087",1,5732,"C012734",4.365726
"C011090",5,21482,"C047883",8.768837
"C011095",1,5732,"C012734",4.711625
"C011096",4,9961,"C022249",1.283408
"C011097",5,21482,"C047883",9.426056
"C011100",1,5732,"C012734",7.663956
"C011101",2,868,"C001904",2.358788
"C011108",5,21482,"C047883",10.713763
"C011109",1,5732,"C012734",3.915280
"C011111",5,21482,"C047883",8.025508
"C011112",3,16827,"C037407",5.913806
"C011115",5,21482,"C047883",12.087390
"C011117",3,16827,"C037407",1.269479
"C011119",0,5705,"C012675",6.431788
"C011120",0,5705,"C012675",9.549543
"C011123",5,21482,"C047883",10.599833
"C011124",0,5705,"C012675",7.443095
"C011125",4,9961,"C022249",7.109234
"C011126",1,5732,"C012734",6.418438
"C011128",0,5705,"C012675",4.808183
"C011130",2,868,"C001904",3.076175
"C011131",0,5705,"C012675",4.167727
"C011132",0,5705,"C012675",4.031363
"C011133",3,16827,"C037407",7.259766
"C011136",3,16827,"C037407",2.399702
"C011140",1,5732,"C012734",9.918765
"C011144",4,9961,"C022249",2.973646
"C011145",4,9961,"C022249",3.341164
"C011146",0,5705,"C012675",3.600181
"C011148",0,5705,"C012675",0.565017
"C011152",0,5705,"C012675",3.909658
"C011153",5,21482,"C047883",7.834070
"C011154",1,5732,"C012734",2.607638
"C011160",5,21482,"C047883",6.063370
"C011161",2,868,"C001904",2.143568
"C011167",0,5705,"C012675",5.088601
"C011168",3,16827,"C037407",4.537569
"C011177",4,9961,"C022249",1.449841
"C011178",4,9961,"C022249",2.984366
"C011179",2,868,"C001904",8.021347
"C011182",0,5705,"C012675",3.166421
"C011183",1,5732,"C012734",1.071114
"C011189",5,21482,"C047883",3.937936
"C011190",1,5732,"C012734",3.854673
"C011192",5,21482,"C047883",1.022042
"C011193",2,868,"C001904",6.221875
"C011194",2,868,"C001904",8.992261
"C011198",0,5705,"C012675",9.869496
"C011199",4,9961,"C022249",1.441387
"C011200",1,5732,"C012734",12.157669
"C011204",5,21482,"C047883",8.943328
"C011207",5,21482,"C047883",11.699231
"C011208",1,5732,"C012734",8.347295
"C011209",5,21482,"C047883",8.750672
"C011214",5,21482,"C047883",4.121229
"C011218",1,5732,"C012734",2.838877
"C011222",2,868,"C001904",3.431644
"C011224",1,5732,"C012734",13.902808
"C011232",0,5705,"C012675",3.910661
"C011238",1,5732,"C012734",7.394512
"C011243",0,5705,"C012675",2.181945
"C011244",1,5732,"C012734",12.092491
"C011245",5,21482,"C047883",2.405671
"C011246",2,868,"C001904",2.666946
"C011247",1,5732,"C012734",1.674815
"C011249",5,21482,"C047883",11.711685
"C011251",1,5732,"C012734",13.294634
"C011252",1,5732,"C012734",2.114186
"C011253",0,5705,"C012675",2.288116
"C011255",1,5732,"C012734",6.110702
"C011259",4,9961,"C022249",4.503937
"C011260",3,16827,"C037407",6.495381
"C011266",1,5732,"C012734",12.921529
"C011269",1,5732,"C012734",9.325872
"C011273",0,5705,"C012675",8.490280
"C011274",0,5705,"C012675",2.555937
"C011277",0,5705,"C012675",8.725001
"C011278",1,5732,"C012734",11.173125
"C011279",2,868,"C001904",7.053505
"C011283",0,5705,"C012675",7.447216
"C011288",1,5732,"C012734",3.059554
"C011289",5,21482,"C047883",1.670879
"C011291",4,9961,"C022249",7.327158
"C011292",1,5732,"C012734",0.673138
"C011293",0,5705,"C012675",3.661195
"C011295",5,21482,"C047883",9.279614
"C011296",1,5732,"C012734",5.264662
"C011297",5,21482,"C047883",12.079117
"C011298",2,868,"C001904",8.320242
"C011299",0,5705,"C012675",9.032620
"C011300",0,5705,"C012675",4.505635
"C011301",2,868,"C001904",5.894496
"C011302",5,21482,"C047883",9.657753
"C011303",1,5732,"C012734",3.445380
"C011307",5,21482,"C047883",13.404205
"C011308",4,9961,"C022249",5.967790
"C011313",2,868,"C001904",1.814153
"C011314",3,16827,"C037407",6.617885
"C011315",4,9961,"C022249",2.337558
"C011317",3,16827,"C037407",2.058665
"C011319",2,868,"C001904",4.624059
"C011320",1,5732,"C012734",5.316488
"C011321",1,5732,"C012734",7.769136
"C011325",1,5732,"C012734",6.653180
"C011326",5,21482,"C047883",9.506796
"C011327",5,21482,"C047883",3.611993
"C011328",2,868,"C001904",8.170699
"C011330",3,16827,"C037407",7.094567
"C011333",0,5705,"C012675",9.418700
"C011334",0,5705,"C012675",6.733341
"C011338",5,21482,"C047883",11.390551
"C011344",1,5732,"C012734",11.802101
"C011347",3,16827,"C037407",2.979554
"C011350",5,21482,"C047883",8.921281
"C011353",2,868,"C001904",4.296819
"C011355",2,868,"C001904",6.812833
"C011358",3,16827,"C037407",4.028453
"C011359",5,21482,"C047883",12.908647
"C011361",3,16827,"C037407",8.614455
"C011362",0,5705,"C012675",9.090295
"C011365",1,5732,"C012734",5.093386
"C011371",5,21482,"C047883",5.698345
"C011374",1,5732,"C012734",5.070361
"C011377",1,5732,"C012734",13.878723
"C011382",4,9961,"C022249",3.733903
"C011383",5,21482,"C047883",4.839181
"C011384",1,5732,"C012734",16.288582
"C011388",5,21482,"C047883",12.867538
"C011392",0,5705,"C012675",3.479707
"C011395",1,5732,"C012734",14.501672
"C011397",5,21482,"C047883",5.890606
"C011401",4,9961,"C022249",0.516409
"C011404",0,5705,"C012675",5.572822
"C011405",2,868,"C001904",8.650918
"C011408",1,5732,"C012734",8.683919
"C011409",3,16827,"C037407",1.403705
"C011411",4,9961,"C022249",1.805652
"C011412",0,5705,"C012675",3.389973
"C011415",5,21482,"C047883",4.903797
"C011416",0,5705,"C012675",5.725952
"C011418",2,868,"C001904",2.965047
"C011419",4,9961,"C022249",5.922468
"C011420",5,21482,"C047883",9.868639
"C011421",5,21482,"C047883",2.889926
"C011422",1,5732,"C012734",2.891168
"C011423",2,868,"C001904",4.973147
"C011424",0,5705,"C012675",5.214419
"C011426",5,21482,"C047883",12.623589
"C011427",5,21482,"C047883",7.294588
"C011430",5,21482,"C047883",5.359714
"C011431",0,5705,"C012675",1.493174
"C011433",5,21482,"C047883",12.525236
"C011436",3,16827,"C037407",6.370893
"C011437",4,9961,"C022249",2.522382
"C011439",5,21482,"C047883",5.808982
"C011442",5,21482,"C047883",4.576208
"C011444",4,9961,"C022249",4.622050
"C011445",5,21482,"C047883",10.454282
"C011447",3,16827,"C037407",6.529432
"C011448",1,5732,"C012734",6.152167
"C011450",5,21482,"C047883",12.400099
"C011452",5,21482,"C047883",5.291971
"C011453",1,5732,"C012734",7.067939
"C011455",5,21482,"C047883",11.485937
"C011456",4,9961,"C022249",2.665634
"C011459",3,16827,"C037407",2.375240
"C011461",1,5732,"C012734",14.246951
"C011463",2,868,"C001904",2.632769
"C011468",4,9961,"C022249",3.062768
"C011469",0,5705,"C012675",5.745334
"C011470",1,5732,"C012734",1.713656
"C011471",0,5705,"C012675",7.353105
"C011472",2,868,"C001904",5.768586
"C011473",5,21482,"C047883",8.493010
"C011481",5,21482,"C047883",9.762180
"C011482",0,5705,"C012675",5.445867
"C011484",1,5732,"C012734",12.815133
"C011491",5,21482,"C047883",6.091855
"C011494",0,5705,"C012675",1.388312
"C011497",4,9961,"C022249",2.808753
"C011502",0,5705,"C012675",4.699487
"C011505",2,868,"C001904",6.163989
"C011507",2,868,"C001904",3.797730
"C011511",0,5705,"C012675",6.113072
"C011515",2,868,"C001904",2.428038
"C011516",1,5732,"C012734",3.001630
"C011519",1,5732,"C012734",7.711119
"C011520",2,868,"C001904",6.732601
"C011521",3,16827,"C037407",3.825060
"C011523",1,5732,"C012734",7.848875
"C011525",3,16827,"C037407",5.273342
"C011526",5,21482,"C047883",10.308011
"C011527",5,21482,"C047883",7.415489
"C011528",2,868,"C001904",5.645894
"C011529",2,868,"C001904",8.937159
"C011531",1,5732,"C012734",6.811071
"C011532",5,21482,"C047883",2.612137
"C011535",4,9961,"C022249",9.059352
"C011536",0,5705,"C012675",5.964448
"C011539",4,9961,"C022249",6.162332
"C011540",0,5705,"C012675",3.997032
"C011542",0,5705,"C012675",9.091917
"C011544",4,9961,"C022249",2.955302
"C011546",2,868,"C001904",7.687330
"C011548",1,5732,"C012734",5.650088
"C011552",0,5705,"C012675",10.365063
"C011553",0,5705,"C012675",4.443313
"C011557",5,21482,"C047883",3.879977
"C011558",0,5705,"C012675",4.993664
"C011559",1,5732,"C012734",10.363328
"C011560",0,5705,"C012675",8.396982
"C011561",4,9961,"C022249",2.694869
"C011565",1,5732,"C012734",11.339495
"C011572",5,21482,"C047883",9.470795
"C011574",5,21482,"C047883",10.493145
"C011576",1,5732,"C012734",14.918079
"C011578",5,21482,"C047883",5.528692
"C011586",5,21482,"C047883",2.303967
"C011587",5,21482,"C047883",1.761545
"C011592",3,16827,"C037407",1.726389
"C011593",3,16827,"C037407",4.227640
"C011595",3,16827,"C037407",6.663468
"C011600",5,21482,"C047883",7.693247
"C011601",0,5705,"C012675",6.394292
"C011606",3,16827,"C037407",1.192676
"C011609",3,16827,"C037407",4.216235
"C011612",0,5705,"C012675",4.237194
"C011613",1,5732,"C012734",10.352509
"C011614",4,9961,"C022249",4.778845
"C011615",2,868,"C001904",2.433822
"C011616",3,16827,"C037407",3.191740
"C011618",2,868,"C001904",10.520959
"C011620",5,21482,"C047883",11.289541
"C011621",1,5732,"C012734",9.246268
"C011626",0,5705,"C012675",6.142130
"C011627",5,21482,"C047883",5.008666
"C011639",0,5705,"C012675",2.103898
"C011644",1,5732,"C012734",6.610074
"C011645",4,9961,"C022249",9.001065
"C011647",3,16827,"C037407",5.598171
"C011650",2,868,"C001904",3.348262
"C011654",1,5732,"C012734",1.114956
"C011655",0,5705,"C012675",3.242993
"C011658",5,21482,"C047883",6.103787
"C011659",0,5705,"C012675",3.501272
"C011661",1,5732,"C012734",9.030345
"C011662",0,5705,"C012675",5.117866
"C011663",5,21482,"C047883",15.170222
"C011665",5,21482,"C047883",6.317855
"C011666",0,5705,"C012675",3.087194
"C011667",3,16827,"C037407",2.893071
"C011669",0,5705,"C012675",2.700439
"C011670",2,868,"C001904",5.413379
"C011672",4,9961,"C022249",3.722271
"C011673",2,868,"C001904",8.423092
"C011675",3,16827,"C037407",1.555925
"C011676",5,21482,"C047883",1.010729
"C011678",1,5732,"C012734",2.444631
"C011684",0,5705,"C012675",1.422179
"C011685",1,5732,"C012734",13.211110
"C011687",2,868,"C001904",3.119852
"C011689",1,5732,"C012734",12.299010
"C011692",1,5732,"C012734",6.046227
"C011693",1,5732,"C012734",5.683977
"C011698",0,5705,"C012675",2.717509
"C011699",2,868,"C001904",2.757817
"C011700",5,21482,"C047883",9.421240
"C011701",4,9961,"C022249",2.598306
"C011703",1,5732,"C012734",2.275519
"C011704",3,16827,"C037407",7.553595
"C011706",5,21482,"C047883",2.809396
"C011708",4,9961,"C022249",2.930941
"C011712",1,5732,"C012734",11.956789
"C011713",5,21482,"C047883",9.187519
"C011714",5,21482,"C047883",13.032913
"C011716",4,9961,"C022249",5.237898
"C011719",3,16827,"C037407",1.338955
"C011721",5,21482,"C047883",7.625142
"C011722",1,5732,"C012734",8.023032
"C011723",0,5705,"C012675",6.776109
"C011724",0,5705,"C012675",9.939361
"C011725",1,5732,"C012734",13.212205
"C011726",4,9961,"C022249",7.489663
"C011727",4,9961,"C022249",3.682177
"C011729",0,5705,"C012675",4.442313
"C011730",2,868,"C001904",3.285581
"C011731",2,868,"C001904",2.347193
"C011732",0,5705,"C012675",4.418306
"C011737",0,5705,"C012675",5.458721
"C011738",1,5732,"C012734",6.789144
"C011739",0,5705,"C012675",2.514747
"C011741",1,5732,"C012734",12.811693
"C011743",1,5732,"C012734",7.254001
"C011749",4,9961,"C022249",1.736743
"C011750",0,5705,"C012675",6.559303
"C011753",4,9961,"C022249",4.275164
"C011756",4,9961,"C022249",5.974130
"C011761",3,16827,"C037407",3.471892
"C011763",5,21482,"C047883",9.986317
"C011765",5,21482,"C047883",8.706823
"C011766",4,9961,"C022249",7.360338
"C011768",0,5705,"C012675",2.359821
"C011769",4,9961,"C022249",3.059475
"C011770",5,21482,"C047883",9.832292
"C011772",4,9961,"C022249",2.781852
"C011773",4,9961,"C022249",5.014619
"C011776",5,21482,"C047883",7.346087
"C011777",5,21482,"C047883",8.243930
"C011779",1,5732,"C012734",16.231766
"C011781",5,21482,"C047883",16.023917
"C011784",1,5732,"C012734",6.588565
"C011788",1,5732,"C012734",9.608306
"C011792",5,21482,"C047883",2.738765
"C011794",4,9961,"C022249",4.018036
"C011795",2,868,"C001904",8.254428
"C011797",0,5705,"C012675",4.702268
"C011798",4,9961,"C022249",3.554349
"C011799",0,5705,"C012675",2.722428
"C011803",5,21482,"C047883",7.070712
"C011811",4,9961,"C022249",5.512587
"C011814",4,9961,"C022249",6.765555
"C011816",2,868,"C001904",3.944536
"C011819",2,868,"C001904",11.605872
"C011820",5,21482,"C047883",4.386174
"C011821",0,5705,"C012675",5.768299
"C011823",5,21482,"C047883",5.825395
"C011824",5,21482,"C047883",6.888728
"C011826",5,21482,"C047883",9.433313
"C011827",0,5705,"C012675",9.137912
"C011828",1,5732,"C012734",2.764522
"C011831",5,21482,"C047883",5.588423
"C011832",1,5732,"C012734",6.829909
"C011834",1,5732,"C012734",5.918728
"C011835",4,9961,"C022249",2.113206
"C011837",3,16827,"C037407",6.547153
"C011838",4,9961,"C022249",3.591440
"C011839",5,21482,"C047883",13.187515
"C011841",5,21482,"C047883",6.700629
"C011843",3,16827,"C037407",9.295994
"C011844",2,868,"C001904",7.980944
"C011845",1,5732,"C012734",8.138659
"C011847",1,5732,"C012734",9.107482
"C011849",4,9961,"C022249",1.897644
"C011851",5,21482,"C047883",11.783921
"C011852",3,16827,"C037407",3.543674
"C011853",5,21482,"C047883",3.050566
"C011854",0,5705,"C012675",2.718211
"C011855",4,9961,"C022249",2.211431
"C011856",5,21482,"C047883",13.321099
"C011868",2,868,"C001904",0.526158
"C011869",1,5732,"C012734",16.135991
"C011871",1,5732,"C012734",7.455660
"C011873",5,21482,"C047883",5.764395
"C011876",5,21482,"C047883",12.120503
"C011879",2,868,"C001904",5.440911
"C011880",0,5705,"C012675",8.096515
"C011883",5,21482,"C047883",1.169438
"C011884",2,868,"C001904",5.890197
"C011888",1,5732,"C012734",7.207514
"C011889",5,21482,"C047883",8.837613
"C011891",5,21482,"C047883",5.152312
"C011892",5,21482,"C047883",6.716493
"C011900",0,5705,"C012675",10.060424
"C011901",4,9961,"C022249",5.816718
"C011902",2,868,"C001904",3.562089
"C011903",4,9961,"C022249",3.688726
"C011904",5,21482,"C047883",1.090719
"C011908",1,5732,"C012734",16.720281
"C011909",0,5705,"C012675",9.108888
"C011913",5,21482,"C047883",8.636518
"C011914",0,5705,"C012675",5.222969
"C011916",5,21482,"C047883",10.138900
"C011917",5,21482,"C047883",11.879242
"C011919",0,5705,"C012675",9.417929
"C011925",5,21482,"C047883",9.717738
"C011926",0,5705,"C012675",8.875833
"C011928",5,21482,"C047883",4.617484
"C011929",1,5732,"C012734",4.885293
"C011930",0,5705,"C012675",2.660497
"C011933",4,9961,"C022249",3.306549
"C011934",5,21482,"C047883",7.863584
"C011935",2,868,"C001904",1.865618
"C011936",3,16827,"C037407",6.080155
"C011937",1,5732,"C012734",2.386486
"C011938",5,21482,"C047883",2.554246
"C011941",1,5732,"C012734",3.918449
"C011942",3,16827,"C037407",6.435742
"C011947",4,9961,"C022249",1.154420
"C011949",3,16827,"C037407",2.893509
"C011953",2,868,"C001904",6.294190
"C011955",5,21482,"C047883",10.501829
"C011957",1,5732,"C012734",3.075771
"C011961",5,21482,"C047883",13.198317
"C011962",5,21482,"C047883",5.339725
"C011968",5,21482,"C047883",3.770819
"C011969",1,5732,"C012734",12.369725
"C011971",0,5705,"C012675",8.809393
"C011972",2,868,"C001904",12.620051
"C011975",5,21482,"C047883",8.575504
"C011978",0,5705,"C012675",6.687416
"C011979",5,21482,"C047883",4.200666
"C011981",1,5732,"C012734",8.362311
"C011982",2,868,"C001904",5.682814
"C011986",0,5705,"C012675",2.201855
"C011987",2,868,"C001904",6.877871
"C011989",0,5705,"C012675",6.532358
"C011990",5,21482,"C047883",4.793375
"C011992",4,9961,"C022249",3.385370
"C011994",2,868,"C001904",3.802606
"C011995",3,16827,"C037407",4.432815
"C011996",5,21482,"C047883",3.132141
"C012003",2,868,"C001904",11.549491
"C012004",0,5705,"C012675",0.799664
"C012007",0,5705,"C012675",5.780915
"C012008",0,5705,"C012675",7.298846
"C012009",0,5705,"C012675",8.487923
"C012012",5,21482,"C047883",13.078451
"C012016",5,21482,"C047883",2.660971
"C012018",3,16827,"C037407",4.687278
"C012019",1,5732,"C012734",8.623792
"C012020",0,5705,"C012675",6.697862
"C012021",0,5705,"C012675",5.774847
"C012023",1,5732,"C012734",6.798463
"C012024",1,5732,"C012734",2.330565
"C012025",3,16827,"C037407",4.770597
"C012028",0,5705,"C012675",4.412630
"C012031",1,5732,"C012734",7.839385
"C012036",0,5705,"C012675",7.125553
"C012037",0,5705,"C012675",0.745454
"C012038",4,9961,"C022249",4.588115
"C012039",0,5705,"C012675",2.313738
"C012041",4,9961,"C022249",7.514015
"C012044",5,21482,"C047883",3.239260
"C012045",4,9961,"C022249",1.535438
"C012046",3,16827,"C037407",1.537060
"C012047",2,868,"C001904",2.795631
"C012048",5,21482,"C047883",9.646049
"C012050",5,21482,"C047883",3.226272
"C012053",4,9961,"C022249",1.419576
"C012054",5,21482,"C047883",11.796649
"C012056",4,9961,"C022249",1.980937
"C012058",5,21482,"C047883",7.052219
"C012060",2,868,"C001904",4.502572
"C012061",1,5732,"C012734",2.108509
"C012062",5,21482,"C047883",1.440135
"C012065",2,868,"C001904",6.511336
"C012066",0,5705,"C012675",2.383034
"C012068",0,5705,"C012675",5.713811
"C012069",5,21482,"C047883",3.166101
"C012071",3,16827,"C037407",3.619832
"C012073",1,5732,"C012734",5.315726
"C012075",0,5705,"C012675",3.251057
"C012076",0,5705,"C012675",5.988282
"C012078",1,5732,"C012734",2.785024
"C012079",0,5705,"C012675",3.135470
"C012080",4,9961,"C022249",5.939206
"C012084",2,868,"C001904",10.509440
"C012087",4,9961,"C022249",1.039212
"C012088",1,5732,"C012734",14.508181
"C012090",5,21482,"C047883",5.603780
"C012092",1,5732,"C012734",4.962944
"C012093",2,868,"C001904",4.200514
"C012094",0,5705,"C012675",2.064739
"C012095",3,16827,"C037407",1.902328
"C012096",0,5705,"C012675",6.063815
"C012104",0,5705,"C012675",3.852299
"C012105",5,21482,"C047883",3.146707
"C012108",4,9961,"C022249",3.230459
"C012110",5,21482,"C047883",6.767555
"C012114",3,16827,"C037407",4.424387
"C012115",3,16827,"C037407",3.506476
"C012117",1,5732,"C012734",2.294199
"C012119",5,21482,"C047883",13.586939
"C012120",0,5705,"C012675",3.784482
"C012121",3,16827,"C037407",6.312018
"C012122",1,5732,"C012734",1.923082
"C012123",4,9961,"C022249",7.484252
"C012124",3,16827,"C037407",7.807680
"C012125",5,21482,"C047883",1.553815
"C012126",3,16827,"C037407",3.101363
"C012127",0,5705,"C012675",2.272995
"C012129",5,21482,"C047883",6.018752
"C012131",2,868,"C001904",6.357365
"C012133",5,21482,"C047883",4.675466
"C012134",5,21482,"C047883",10.548585
