Origin_Node_ID,Destination_Node_ID,Distance_km,Travel_Time_min,Traffic_Level,Road_Restrictions,Velocity
D001_4,C027928,17.151,58.5,Medium,,17.59076923076923
D001_3,C005914,17.151,58.5,Medium,,17.59076923076923
D001_2,C003504,17.15,46.8,Low,,21.98717948717949
D001_3,C001607,17.149,58.5,Medium,,17.58871794871795
D001_3,C036793,17.149,58.5,Medium,No Heavy Trucks,17.58871794871795
D001_1,C004807,17.149,58.5,Medium,No Heavy Trucks,17.58871794871795
D001_1,C010229,17.149,74.8,High,,13.755882352941178
D001_1,C026214,17.149,46.8,Low,,21.98589743589744
D001_4,C038586,17.148,46.8,Low,,21.984615384615388
D001_2,C024787,17.148,74.8,High,,13.755080213903744
D001_4,C000156,17.147,58.5,Medium,,17.586666666666666
D001_3,C032709,17.147,74.8,High,One-Way,13.75427807486631
D001_2,C033409,17.147,46.8,Low,,21.983333333333334
D001_4,C016020,17.146,74.8,High,,13.75347593582888
D001_4,C049705,17.145,74.8,High,,13.752673796791445
D001_2,C031091,17.145,46.8,Low,,21.980769230769234
D001_4,C044805,17.143,58.4,Medium,,17.612671232876714
D001_2,C040906,17.143,74.8,High,,13.751069518716578
D001_4,C011298,17.142,58.4,Medium,,17.611643835616437
D001_1,C000136,17.142,58.4,Medium,,17.611643835616437
D001_1,C025696,17.141,58.4,Medium,,17.610616438356164
D001_5,C000865,17.141,58.4,Medium,,17.610616438356164
D001_5,C035468,17.141,46.7,Low,,22.022698072805134
D001_2,C007111,17.14,74.8,High,,13.74866310160428
D001_2,C023618,17.14,74.8,High,,13.74866310160428
D001_2,C035222,17.14,58.4,Medium,,17.60958904109589
D001_5,C027926,17.14,58.4,Medium,No Heavy Trucks,17.60958904109589
D001_3,C041099,17.139,46.7,Low,,22.020128479657384
D001_1,C045408,17.139,74.8,High,,13.747860962566845
D001_5,C033721,17.139,46.7,Low,One-Way,22.020128479657384
D001_1,C020137,17.138,58.4,Medium,,17.607534246575344
D001_5,C006647,17.138,74.8,High,,13.747058823529414
D001_3,C029639,17.137,58.4,Medium,,17.60650684931507
D001_1,C021838,17.137,74.8,High,One-Way,13.74625668449198
D001_5,C030772,17.137,74.8,High,One-Way,13.74625668449198
D001_3,C029330,17.136,58.4,Medium,,17.605479452054794
D001_1,C048533,17.136,46.7,Low,,22.016274089935756
D001_2,C016522,17.136,58.4,Medium,,17.605479452054794
D001_3,C025165,17.134,74.8,High,One-Way,13.74385026737968
D001_2,C023497,17.133,58.4,Medium,,17.60239726027397
D001_2,C023996,17.133,58.4,Medium,No Heavy Trucks,17.60239726027397
D001_5,C011779,17.133,74.8,High,,13.743048128342247
D001_5,C023324,17.133,74.8,High,,13.743048128342247
D001_3,C011592,17.132,74.8,High,,13.742245989304815
D001_3,C018446,17.132,74.8,High,,13.742245989304815
D001_3,C019700,17.132,58.4,Medium,,17.6013698630137
D001_3,C032601,17.132,58.4,Medium,,17.6013698630137
D001_3,C049927,17.132,58.4,Medium,,17.6013698630137
D001_5,C008527,17.131,46.7,Low,,22.009850107066377
D001_4,C010666,17.13,46.7,Low,,22.0085653104925
D001_4,C049806,17.13,74.7,High,,13.759036144578312
D001_2,C027883,17.13,58.4,Medium,,17.59931506849315
D001_2,C034521,17.13,58.4,Medium,,17.59931506849315
D001_4,C000902,17.129,58.4,Medium,,17.598287671232878
D001_4,C010331,17.129,74.7,High,,13.758232931726907
D001_4,C035406,17.129,58.4,Medium,One-Way,17.598287671232878
D001_1,C002011,17.129,58.4,Medium,,17.598287671232878
D001_1,C002422,17.129,46.7,Low,,22.00728051391863
D001_2,C002646,17.129,46.7,Low,,22.00728051391863
D001_5,C022878,17.129,58.4,Medium,,17.598287671232878
D001_4,C015313,17.128,46.7,Low,,22.00599571734475
D001_3,C018163,17.128,58.4,Medium,,17.597260273972605
D001_2,C048835,17.128,74.7,High,No Heavy Trucks,13.757429718875501
D001_4,C040174,17.127,74.7,High,,13.756626506024094
D001_3,C025314,17.127,74.7,High,,13.756626506024094
D001_3,C028844,17.127,58.4,Medium,,17.596232876712328
D001_5,C032135,17.127,74.7,High,,13.756626506024094
D001_4,C015045,17.125,58.4,Medium,No Heavy Trucks,17.59417808219178
D001_1,C017307,17.125,74.7,High,,13.755020080321284
D001_2,C006958,17.125,58.4,Medium,,17.59417808219178
D001_2,C039438,17.125,74.7,High,,13.755020080321284
D001_5,C013804,17.125,74.7,High,,13.755020080321284
D001_5,C020715,17.125,58.4,Medium,,17.59417808219178
D001_3,C020806,17.124,58.4,Medium,One-Way,17.59315068493151
D001_1,C026764,17.124,46.7,Low,,22.000856531049248
D001_1,C034913,17.124,46.7,Low,,22.000856531049248
D001_5,C015271,17.124,58.4,Medium,,17.59315068493151
D001_2,C026044,17.123,46.7,Low,,21.999571734475374
D001_4,C015296,17.122,74.7,High,,13.752610441767066
D001_2,C016910,17.121,58.4,Medium,,17.590068493150685
D001_2,C005631,17.12,74.7,High,,13.751004016064257
D001_2,C033849,17.12,74.7,High,,13.751004016064257
D001_5,C024970,17.12,58.4,Medium,,17.589041095890412
D001_4,C005460,17.119,74.7,High,,13.75020080321285
D001_4,C020200,17.119,58.4,Medium,No Heavy Trucks,17.58801369863014
D001_4,C043515,17.119,58.4,Medium,,17.58801369863014
D001_3,C048506,17.119,58.4,Medium,,17.58801369863014
D001_3,C039950,17.118,46.7,Low,No Heavy Trucks,21.993147751605992
D001_1,C012798,17.118,58.4,Medium,,17.586986301369862
D001_4,C035067,17.117,58.4,Medium,,17.585958904109592
D001_1,C029234,17.117,74.7,High,One-Way,13.74859437751004
D001_3,C019879,17.116,46.7,Low,,21.99057815845824
D001_5,C037706,17.116,46.7,Low,,21.99057815845824
D001_3,C043522,17.115,74.7,High,,13.746987951807226
D001_3,C006665,17.114,58.3,Medium,,17.61303602058319
D001_1,C037738,17.113,74.7,High,,13.745381526104417
D001_1,C014368,17.112,58.3,Medium,One-Way,17.61097770154374
D001_1,C017340,17.112,58.3,Medium,,17.61097770154374
D001_5,C008315,17.112,58.3,Medium,,17.61097770154374
D001_5,C045934,17.112,74.7,High,,13.74457831325301
D001_3,C040581,17.111,46.7,Low,,21.984154175588863
D001_1,C046040,17.111,58.3,Medium,,17.609948542024018
D001_2,C001388,17.111,58.3,Medium,,17.609948542024018
D001_2,C005919,17.111,58.3,Medium,,17.609948542024018
D001_2,C011208,17.111,46.7,Low,,21.984154175588863
D001_2,C049075,17.11,58.3,Medium,One-Way,17.60891938250429
D001_5,C028844,17.11,46.7,Low,,21.982869379014986
D001_4,C025720,17.109,74.7,High,,13.742168674698796
D001_4,C027255,17.109,46.7,Low,,21.981584582441112
D001_3,C035185,17.109,74.7,High,One-Way,13.742168674698796
D001_2,C033384,17.109,58.3,Medium,,17.607890222984565
D001_2,C041617,17.109,58.3,Medium,,17.607890222984565
D001_5,C049601,17.109,74.7,High,One-Way,13.742168674698796
D001_3,C017807,17.108,58.3,Medium,,17.60686106346484
D001_1,C002041,17.108,74.7,High,,13.741365461847389
D001_5,C025690,17.108,58.3,Medium,One-Way,17.60686106346484
D001_5,C043154,17.108,46.7,Low,,21.980299785867235
D001_4,C007784,17.107,58.3,Medium,,17.605831903945113
D001_1,C026973,17.107,74.6,High,,13.758981233243968
D001_5,C012435,17.107,46.7,Low,No Heavy Trucks,21.979014989293358
D001_5,C017340,17.107,74.7,High,,13.740562248995982
D001_3,C023713,17.106,58.3,Medium,,17.60480274442539
D001_1,C004674,17.106,58.3,Medium,,17.60480274442539
D001_1,C019385,17.106,58.3,Medium,,17.60480274442539
D001_3,C023417,17.105,58.3,Medium,,17.603773584905664
D001_1,C004502,17.105,58.3,Medium,,17.603773584905664
D001_2,C028312,17.105,58.3,Medium,,17.603773584905664
D001_2,C029346,17.105,58.3,Medium,,17.603773584905664
D001_5,C003124,17.105,74.6,High,One-Way,13.757372654155498
D001_5,C043233,17.105,46.6,Low,No Heavy Trucks,22.023605150214593
D001_4,C036512,17.104,58.3,Medium,,17.602744425385936
D001_4,C031200,17.103,58.3,Medium,,17.60171526586621
D001_4,C043416,17.103,58.3,Medium,,17.60171526586621
D001_1,C014167,17.103,58.3,Medium,,17.60171526586621
D001_1,C043604,17.103,58.3,Medium,,17.60171526586621
D001_5,C002794,17.103,58.3,Medium,One-Way,17.60171526586621
D001_4,C003865,17.102,58.3,Medium,,17.600686106346487
D001_4,C020356,17.102,74.6,High,,13.75495978552279
D001_4,C046670,17.101,46.6,Low,No Heavy Trucks,22.018454935622316
D001_1,C001492,17.101,58.3,Medium,,17.59965694682676
D001_1,C022698,17.101,74.6,High,,13.754155495978553
D001_1,C035144,17.101,46.6,Low,,22.018454935622316
D001_4,C025794,17.1,58.3,Medium,,17.598627787307034
D001_4,C039564,17.1,46.6,Low,,22.01716738197425
D001_1,C048489,17.1,58.3,Medium,One-Way,17.598627787307034
D001_1,C001709,17.099,46.6,Low,,22.015879828326177
D001_1,C017516,17.099,58.3,Medium,,17.59759862778731
D001_2,C025930,17.099,58.3,Medium,,17.59759862778731
D001_3,C000438,17.098,58.3,Medium,One-Way,17.59656946826758
D001_3,C025094,17.098,58.3,Medium,,17.59656946826758
D001_3,C030942,17.098,74.6,High,,13.751742627345845
D001_3,C043232,17.098,74.6,High,,13.751742627345845
D001_2,C008467,17.098,74.6,High,,13.751742627345845
D001_5,C015062,17.098,58.3,Medium,,17.59656946826758
D001_5,C027757,17.098,74.6,High,,13.751742627345845
D001_5,C033900,17.098,46.6,Low,No Heavy Trucks,22.014592274678108
D001_3,C038551,17.097,46.6,Low,,22.013304721030043
D001_3,C043033,17.097,58.3,Medium,,17.59554030874786
D001_1,C048647,17.097,58.3,Medium,,17.59554030874786
D001_3,C037917,17.096,74.6,High,One-Way,13.750134048257374
D001_2,C002443,17.096,58.3,Medium,,17.594511149228133
D001_1,C005614,17.095,46.6,Low,,22.010729613733904
D001_5,C036852,17.095,58.3,Medium,One-Way,17.593481989708405
D001_5,C040029,17.095,74.6,High,,13.749329758713138
D001_3,C000445,17.093,74.6,High,,13.747721179624667
D001_3,C026676,17.093,58.3,Medium,,17.591423670668956
D001_2,C021805,17.093,58.3,Medium,,17.591423670668956
D001_1,C018300,17.092,58.3,Medium,,17.590394511149228
D001_4,C022886,17.091,58.3,Medium,,17.589365351629507
D001_3,C011037,17.091,58.3,Medium,No Heavy Trucks,17.589365351629507
D001_1,C040634,17.091,74.6,High,,13.746112600536195
D001_2,C032753,17.091,74.6,High,One-Way,13.746112600536195
D001_2,C048194,17.091,58.3,Medium,,17.589365351629507
D001_5,C004981,17.091,58.3,Medium,,17.589365351629507
D001_4,C002114,17.089,58.3,Medium,,17.58730703259005
D001_2,C030755,17.089,74.6,High,,13.744504021447721
D001_2,C046307,17.089,46.6,Low,,22.00300429184549
D001_4,C024092,17.087,58.3,Medium,,17.5852487135506
D001_2,C009709,17.087,58.3,Medium,,17.5852487135506
D001_5,C016914,17.087,46.6,Low,,22.000429184549354
D001_5,C025191,17.087,46.6,Low,No Heavy Trucks,22.000429184549354
D001_2,C040668,17.086,74.6,High,,13.742091152815014
D001_3,C016993,17.085,58.2,Medium,,17.61340206185567
D001_3,C038862,17.085,46.6,Low,,21.99785407725322
D001_1,C017788,17.084,58.2,Medium,,17.612371134020616
D001_1,C034638,17.084,46.6,Low,,21.996566523605146
D001_2,C011908,17.084,74.5,High,,13.758926174496644
D001_4,C011837,17.083,58.2,Medium,,17.611340206185563
D001_4,C041099,17.082,58.2,Medium,No Heavy Trucks,17.610309278350513
D001_2,C027088,17.082,74.5,High,,13.75731543624161
D001_1,C020013,17.081,58.2,Medium,,17.609278350515464
D001_2,C036271,17.081,74.5,High,One-Way,13.756510067114093
D001_5,C049820,17.081,74.5,High,,13.756510067114093
D001_4,C020127,17.08,74.5,High,,13.755704697986575
D001_5,C033234,17.08,58.2,Medium,One-Way,17.60824742268041
D001_4,C006841,17.079,58.2,Medium,,17.60721649484536
D001_4,C015999,17.079,58.2,Medium,,17.60721649484536
D001_4,C000897,17.078,74.5,High,,13.754093959731543
D001_4,C019237,17.078,58.2,Medium,No Heavy Trucks,17.606185567010307
D001_4,C045052,17.078,74.5,High,,13.754093959731543
D001_5,C035622,17.078,58.2,Medium,One-Way,17.606185567010307
D001_4,C011687,17.077,58.2,Medium,,17.605154639175257
D001_4,C039686,17.077,58.2,Medium,,17.605154639175257
D001_1,C009674,17.077,74.5,High,,13.753288590604027
D001_5,C004674,17.077,46.6,Low,One-Way,21.98755364806867
D001_5,C006807,17.077,58.2,Medium,,17.605154639175257
D001_2,C004775,17.076,74.5,High,,13.75248322147651
D001_3,C001451,17.075,58.2,Medium,,17.60309278350515
D001_2,C037782,17.075,58.2,Medium,One-Way,17.60309278350515
D001_5,C001555,17.075,46.6,Low,,21.98497854077253
D001_5,C027421,17.075,74.5,High,,13.751677852348992
D001_4,C030246,17.074,46.6,Low,,21.983690987124465
D001_2,C014685,17.074,58.2,Medium,,17.602061855670105
D001_5,C018673,17.074,58.2,Medium,No Heavy Trucks,17.602061855670105
D001_4,C022720,17.073,74.5,High,No Heavy Trucks,13.75006711409396
D001_3,C047906,17.072,46.6,Low,,21.981115879828323
D001_3,C048579,17.072,46.6,Low,,21.981115879828323
D001_3,C048781,17.072,46.6,Low,,21.981115879828323
D001_2,C026549,17.072,74.5,High,,13.749261744966441
D001_4,C041417,17.071,74.5,High,,13.748456375838927
D001_5,C013950,17.071,58.2,Medium,,17.598969072164948
D001_2,C011084,17.07,74.5,High,,13.74765100671141
D001_5,C007991,17.07,46.6,Low,,21.978540772532188
D001_5,C008966,17.07,74.5,High,,13.74765100671141
D001_5,C038384,17.07,58.2,Medium,,17.597938144329895
D001_4,C006114,17.069,46.6,Low,No Heavy Trucks,21.97725321888412
D001_5,C033834,17.069,58.2,Medium,,17.59690721649484
D001_3,C018418,17.068,74.5,High,,13.746040268456376
D001_1,C020222,17.068,74.5,High,,13.746040268456376
D001_5,C023019,17.068,58.2,Medium,,17.595876288659795
D001_5,C030942,17.068,58.2,Medium,,17.595876288659795
D001_4,C013456,17.067,58.2,Medium,,17.594845360824742
D001_4,C039370,17.067,74.5,High,,13.745234899328858
D001_3,C016123,17.067,74.5,High,,13.745234899328858
D001_2,C032352,17.067,74.5,High,No Heavy Trucks,13.745234899328858
D001_1,C024618,17.066,74.5,High,,13.74442953020134
D001_4,C006100,17.065,74.5,High,,13.743624161073827
D001_2,C000339,17.065,74.5,High,,13.743624161073827
D001_1,C030382,17.064,74.5,High,,13.74281879194631
D001_5,C004358,17.064,58.2,Medium,One-Way,17.591752577319586
D001_3,C021175,17.063,46.5,Low,,22.016774193548386
D001_1,C042807,17.061,58.2,Medium,,17.588659793814433
D001_4,C013201,17.06,58.2,Medium,,17.58762886597938
D001_3,C022744,17.06,58.2,Medium,,17.58762886597938
D001_2,C038891,17.06,58.2,Medium,One-Way,17.58762886597938
D001_4,C002277,17.059,74.4,High,One-Way,13.75725806451613
D001_1,C022878,17.059,74.4,High,,13.75725806451613
D001_1,C024043,17.059,58.2,Medium,No Heavy Trucks,17.58659793814433
D001_3,C015203,17.058,46.5,Low,,22.01032258064516
D001_3,C035884,17.058,58.2,Medium,,17.585567010309276
D001_3,C021676,17.057,46.5,Low,,22.009032258064515
D001_3,C027677,17.057,74.4,High,,13.755645161290321
D001_3,C033909,17.057,58.1,Medium,One-Way,17.614802065404472
D001_1,C041537,17.057,58.1,Medium,No Heavy Trucks,17.614802065404472
D001_5,C026764,17.057,46.5,Low,,22.009032258064515
D001_5,C029186,17.057,46.5,Low,,22.009032258064515
D001_1,C049754,17.056,58.1,Medium,One-Way,17.613769363166952
D001_4,C028554,17.055,58.1,Medium,No Heavy Trucks,17.612736660929432
D001_3,C004305,17.055,58.1,Medium,One-Way,17.612736660929432
D001_3,C020278,17.055,74.4,High,No Heavy Trucks,13.754032258064516
D001_1,C015621,17.055,58.1,Medium,,17.612736660929432
D001_1,C038652,17.055,46.5,Low,One-Way,22.006451612903223
D001_3,C017648,17.054,58.1,Medium,One-Way,17.61170395869191
D001_1,C039061,17.054,46.5,Low,,22.00516129032258
D001_2,C016578,17.054,58.1,Medium,,17.61170395869191
D001_3,C017171,17.053,58.1,Medium,,17.61067125645439
D001_1,C011781,17.053,46.5,Low,No Heavy Trucks,22.003870967741936
D001_1,C027394,17.053,46.5,Low,No Heavy Trucks,22.003870967741936
D001_2,C011978,17.053,74.4,High,,13.752419354838711
D001_1,C022011,17.052,74.4,High,One-Way,13.751612903225807
D001_5,C024618,17.052,74.4,High,One-Way,13.751612903225807
D001_3,C040428,17.051,46.5,Low,,22.001290322580644
D001_1,C013544,17.051,58.1,Medium,No Heavy Trucks,17.608605851979345
D001_5,C003926,17.051,58.1,Medium,,17.608605851979345
D001_3,C049181,17.05,58.1,Medium,,17.607573149741825
D001_1,C026888,17.05,58.1,Medium,No Heavy Trucks,17.607573149741825
D001_2,C029239,17.05,74.4,High,,13.75
D001_2,C041276,17.05,58.1,Medium,One-Way,17.607573149741825
D001_2,C044961,17.05,58.1,Medium,No Heavy Trucks,17.607573149741825
D001_5,C028328,17.05,46.5,Low,,22.0
D001_5,C038458,17.05,58.1,Medium,,17.607573149741825
D001_3,C007627,17.049,46.5,Low,,21.998709677419352
D001_3,C013914,17.049,74.4,High,,13.749193548387096
D001_1,C021731,17.049,46.5,Low,,21.998709677419352
D001_2,C037400,17.049,74.4,High,No Heavy Trucks,13.749193548387096
D001_2,C043102,17.049,46.5,Low,,21.998709677419352
D001_4,C008668,17.048,74.4,High,,13.748387096774191
D001_4,C016153,17.048,46.5,Low,,21.99741935483871
D001_3,C021102,17.047,58.1,Medium,No Heavy Trucks,17.60447504302926
D001_3,C028137,17.047,58.1,Medium,One-Way,17.60447504302926
D001_1,C008850,17.047,58.1,Medium,,17.60447504302926
D001_1,C022264,17.047,58.1,Medium,,17.60447504302926
D001_2,C024424,17.047,46.5,Low,No Heavy Trucks,21.996129032258064
D001_3,C004851,17.046,46.5,Low,,21.994838709677417
D001_1,C047064,17.046,74.4,High,One-Way,13.746774193548386
D001_5,C008986,17.046,58.1,Medium,,17.603442340791737
D001_5,C033845,17.046,46.5,Low,,21.994838709677417
D001_3,C026371,17.044,74.4,High,No Heavy Trucks,13.745161290322581
D001_3,C026710,17.044,46.5,Low,,21.99225806451613
D001_4,C000193,17.043,46.5,Low,,21.99096774193548
D001_4,C024318,17.043,58.1,Medium,,17.600344234079174
D001_3,C027526,17.043,46.5,Low,,21.99096774193548
D001_1,C005941,17.043,58.1,Medium,,17.600344234079174
D001_2,C012690,17.043,58.1,Medium,,17.600344234079174
D001_3,C013201,17.042,58.1,Medium,,17.599311531841654
D001_1,C029595,17.042,74.4,High,,13.743548387096775
D001_4,C012974,17.041,46.5,Low,,21.988387096774193
D001_1,C000531,17.041,58.1,Medium,,17.59827882960413
D001_3,C038021,17.04,46.5,Low,,21.987096774193546
D001_1,C031727,17.04,58.1,Medium,,17.597246127366606
D001_2,C037622,17.04,58.1,Medium,,17.597246127366606
D001_2,C039066,17.04,74.4,High,,13.741935483870968
D001_3,C030785,17.039,58.1,Medium,,17.59621342512909
D001_1,C038046,17.039,58.1,Medium,,17.59621342512909
D001_2,C034385,17.039,58.1,Medium,,17.59621342512909
D001_4,C012702,17.038,58.1,Medium,One-Way,17.595180722891566
D001_4,C049316,17.037,74.3,High,,13.758008075370121
D001_1,C006630,17.037,46.5,Low,,21.98322580645161
D001_5,C049183,17.037,58.1,Medium,,17.594148020654043
D001_4,C013755,17.036,74.3,High,,13.75720053835801
D001_4,C045040,17.036,58.1,Medium,,17.593115318416523
D001_1,C001659,17.036,46.5,Low,,21.98193548387097
D001_2,C024861,17.036,58.1,Medium,One-Way,17.593115318416523
D001_5,C032196,17.036,74.3,High,No Heavy Trucks,13.75720053835801
D001_3,C039741,17.035,58.1,Medium,No Heavy Trucks,17.592082616179002
D001_1,C024646,17.035,74.3,High,,13.756393001345895
D001_2,C005729,17.035,58.1,Medium,,17.592082616179002
D001_1,C022670,17.034,58.1,Medium,,17.59104991394148
D001_5,C007829,17.034,58.1,Medium,,17.59104991394148
D001_1,C014099,17.033,74.3,High,,13.75477792732167
D001_1,C030699,17.033,58.1,Medium,,17.59001721170396
D001_2,C011017,17.033,74.3,High,,13.75477792732167
D001_2,C011447,17.033,58.1,Medium,,17.59001721170396
D001_4,C000438,17.032,74.3,High,,13.753970390309556
D001_4,C021206,17.032,74.3,High,,13.753970390309556
D001_3,C030694,17.031,58.1,Medium,No Heavy Trucks,17.587951807228915
D001_1,C019380,17.031,58.1,Medium,,17.587951807228915
D001_1,C037569,17.031,58.1,Medium,,17.587951807228915
D001_4,C020751,17.03,58.1,Medium,,17.586919104991395
D001_3,C009721,17.03,46.4,Low,,22.021551724137932
D001_3,C005175,17.029,58.1,Medium,,17.58588640275387
D001_5,C041567,17.029,46.4,Low,,22.020258620689656
D001_3,C031752,17.028,74.3,High,,13.750740242261102
D001_1,C031821,17.028,58.1,Medium,,17.584853700516348
D001_4,C029330,17.027,46.4,Low,,22.017672413793104
D001_1,C040272,17.027,58.0,Medium,,17.614137931034485
D001_1,C042193,17.027,74.3,High,,13.749932705248993
D001_1,C014133,17.026,46.4,Low,,22.016379310344828
D001_2,C022467,17.026,74.3,High,,13.749125168236878
D001_5,C039769,17.026,58.0,Medium,One-Way,17.61310344827586
D001_4,C029195,17.024,58.0,Medium,,17.611034482758622
D001_4,C032993,17.024,58.0,Medium,,17.611034482758622
D001_2,C033212,17.024,58.0,Medium,,17.611034482758622
D001_3,C009669,17.023,58.0,Medium,,17.61
D001_3,C032948,17.023,58.0,Medium,,17.61
D001_2,C031203,17.023,74.3,High,One-Way,13.746702557200539
D001_5,C019380,17.023,58.0,Medium,,17.61
D001_5,C011987,17.021,58.0,Medium,,17.60793103448276
D001_3,C010302,17.02,58.0,Medium,,17.606896551724137
D001_3,C043127,17.02,58.0,Medium,One-Way,17.606896551724137
D001_1,C027489,17.02,74.3,High,No Heavy Trucks,13.7442799461642
D001_3,C047179,17.019,74.3,High,,13.743472409152085
D001_3,C048895,17.019,74.3,High,One-Way,13.743472409152085
D001_1,C024977,17.019,74.3,High,,13.743472409152085
D001_4,C033061,17.018,46.4,Low,,22.006034482758622
D001_3,C035953,17.018,58.0,Medium,,17.6048275862069
D001_1,C012802,17.018,58.0,Medium,,17.6048275862069
D001_1,C035571,17.018,58.0,Medium,,17.6048275862069
D001_4,C014476,17.017,58.0,Medium,,17.603793103448275
D001_1,C040035,17.017,58.0,Medium,,17.603793103448275
D001_2,C010613,17.017,58.0,Medium,,17.603793103448275
